Gender,Age,Family members count,Current residence,Parents status,Guardian,Fathers education,Mothers education,Guardians monthly income,self_supporting_activity,monthly_income,gpa_software_eng_intro,gpa_formal_methods,gpa_req_eng,gpa_sda,gpa_spm,gpa_sqe,gpa_se_testing,gpa_se_design_patterns,gpa_sc,gpa_ict,gpa_pf,gpa_discrete,gpa_ppit,gpa_oop,gpa_dsa,gpa_se_concepts,gpa_coal,gpa_db,gpa_dip,gpa_algo,gpa_os,gpa_ccn,gpa_cg,gpa_numerical,gpa_webtech,gpa_hci,gpa_gamedev,gpa_automata,gpa_ids,gpa_mobiledev,gpa_ai,gpa_processor_assembly,gpa_compiler_construction,gpa_ml,gpa_infosec,gpa_software_proc_improv,gpa_cv,gpa_data_security,previous sgpa,matric percentage,school scholarship?,intermediate_background,intermediate_percentage,college scholarship?,nts_score,Program,reason_for_program_choice,interest_in_domain,program_satisfaction,current_semester,current_cgpa,uni_scholarship?,paying_fees_status,mode_of_study,subject_difficulty,subject_interest,certificates_or_diploma,library_visits_frequency,study_preference,borrow_books,online_lectures_usage,daily_study_hours,self_study_days,health_status,disability_status,daily_freetime,teacher_methodology_preference,time_with_family_friends,commute_time_to_university,physical_exercise_time,love_travelling,preferred_eating_places,participate_in_cocurriculars,group_study_preference,book_reading_interest,socializing_interest,preferred_spare_time_activities,time_in_spare_activities,family_relationship_quality,internet_access,learning_speed,familysupport_ineducation,graduation_risk_perception,Self-Discipline,Hard Working,Punctuality,Politeness,Team Player,Confidence,Responsible,importance_of_grades,Do you take nutritions.,Do you love sports?,Do you value and have confidence of your opinions?,sleep_time? (7-8 hours)],Do you do self-directed learning?,study burnout,semester success belief,weather impact on focus,study planning,task consistency,Pass/Fail,marks,Grades
1,20,7,0,2,0,10,9,11,10,9,9,8,9,8,8,8,9,9,9,5,1,3,9,4,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.8,89.0,1,1,85.0,1,60.0,1,23,5.0,5,2,2.8,1,0,0,3,3,2,3,1,3,2,1,37,5.0,0,3,3.0,3,3,0,5,0,2,1,1,2,53,8,2,0,2,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,4,4,0,2,4,Pass,68.47205,B+
1,19,5,2,2,0,5,3,2,47,9,9,8,9,8,8,8,9,9,9,6,4,3,9,4,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.05,89.6,1,1,82.1,1,1.0,1,11,4.0,5,2,3.05,0,3,1,3,3,1,3,0,3,2,8,4,5.0,0,1,4.0,1,3,2,5,0,3,7,4,4,86,0,0,0,2,0,1,1,1,1,2,1,2,1,1,2,2,4,4,2,3,2,4,4,2,Pass,61.113293,B+
0,20,5,2,2,0,9,7,14,41,9,9,8,9,8,8,8,9,9,9,7,4,4,9,4,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.0,94.0,0,1,81.0,0,89.0,1,11,4.0,3,2,3.15,0,3,0,4,3,1,4,1,1,0,1,24,4.0,0,3,4.0,1,6,2,5,0,3,7,5,4,5,1,1,0,1,0,1,2,2,2,0,0,2,0,1,4,4,0,2,4,0,2,2,0,2,Pass,83.69028,B
1,20,6,0,2,2,5,3,1,41,9,5,8,9,8,8,8,9,9,9,6,3,1,9,4,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.9,93.0,1,1,83.0,0,87.0,1,22,3.0,2,2,3.6,1,3,0,5,2,1,4,1,1,3,6,40,4.0,0,2,1.0,0,0,1,2,0,1,1,3,3,120,0,0,2,2,0,3,2,2,1,0,0,1,0,4,2,0,0,4,4,2,4,2,0,0,Pass,76.40061,B
1,18,7,2,1,4,7,13,14,3,10,9,8,9,8,8,8,9,9,9,3,1,0,9,3,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.25,87.0,1,2,82.0,1,110.0,1,23,5.0,5,2,1.79,0,3,0,3,4,1,2,1,1,0,2,37,5.0,0,2,5.0,1,5,1,5,0,1,10,2,0,133,0,2,0,0,0,1,0,0,0,0,0,0,0,2,2,0,2,2,2,4,0,1,0,4,Pass,72.795,B
1,20,6,2,2,0,7,3,14,41,9,9,8,9,8,8,8,9,9,9,8,4,4,9,4,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.0,91.0,1,2,84.0,1,1.0,1,11,2.0,1,2,3.0,0,3,0,5,1,1,4,1,1,2,5,4,4.0,0,0,4.0,1,3,1,4,0,1,3,1,1,11,1,2,0,0,0,4,2,1,1,2,2,3,2,1,1,2,2,0,4,1,2,2,1,4,Pass,68.084854,B
1,20,5,0,1,4,5,7,5,3,10,9,8,9,8,8,8,9,9,9,5,6,4,9,4,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.7,94.0,0,1,85.0,0,90.0,1,29,3.0,4,2,2.7,0,3,0,5,1,0,1,1,1,2,8,1,1.0,0,1,3.0,8,2,2,5,0,0,0,1,0,138,3,1,2,1,0,0,0,0,0,0,0,0,0,1,1,3,4,2,0,2,4,3,1,1,Pass,98.69021,A-
0,19,5,2,2,0,7,3,11,41,9,9,8,9,8,8,8,9,9,9,7,6,2,9,3,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.0,87.0,0,1,81.0,0,1.0,1,11,2.0,3,2,3.16,0,0,0,4,3,1,4,1,3,0,2,20,3.0,0,2,3.0,3,9,3,4,1,3,10,1,0,30,4,0,0,1,0,1,2,2,2,0,2,0,0,1,4,4,2,0,4,4,0,2,0,2,Pass,73.60274,B
0,21,6,0,2,0,9,3,6,52,9,9,8,9,8,8,8,9,9,9,8,6,8,9,6,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.65,95.0,1,2,89.0,0,85.0,1,11,4.0,5,2,3.68,0,3,0,2,3,2,2,1,4,0,2,19,4.0,0,3,4.0,0,3,1,5,1,3,7,4,4,5,2,2,2,1,0,1,1,2,1,2,0,2,2,0,4,3,2,4,2,0,2,4,0,3,Pass,60.008633,B+
0,20,5,2,2,1,9,3,6,41,9,9,8,9,8,8,8,9,9,9,7,5,7,9,7,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.6,85.0,1,1,957.0,0,73.0,1,11,5.0,5,2,3.56,0,3,0,4,4,1,4,1,3,0,2,19,4.0,0,2,4.0,1,3,1,4,1,3,7,3,4,5,8,0,0,2,0,1,2,2,2,2,1,2,0,1,4,2,2,0,2,2,2,0,0,3,Pass,74.09727,A
1,19,6,2,2,1,9,3,14,3,9,9,8,9,8,8,8,9,9,9,6,3,6,9,5,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.0,84.0,0,3,81.0,0,1.0,1,31,5.0,4,2,3.02,0,1,1,3,3,1,4,1,1,0,8,5,5.0,0,6,3.0,7,7,2,5,1,3,1,1,2,39,4,2,0,2,0,3,1,1,0,2,1,1,1,3,4,2,0,2,2,3,2,3,1,4,Pass,64.572105,A-
1,20,7,3,2,1,7,8,14,41,9,9,8,9,8,8,8,9,9,9,4,1,1,9,1,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.5,89.0,0,2,86.0,0,1.0,1,23,4.0,5,2,2.25,0,3,0,4,4,1,2,1,3,0,1,37,5.0,0,2,2.0,3,3,2,3,0,0,5,5,3,141,0,0,0,1,0,3,0,2,2,0,1,0,0,2,2,0,2,0,0,4,0,0,0,0,Pass,80.14521,A-
1,21,6,0,2,1,7,3,5,10,1,7,3,2,4,8,5,1,1,1,6,6,8,5,6,7,3,9,3,9,9,9,7,9,3,2,8,6,9,6,9,9,9,8,9,9,9,8,7,3.25,78.0,1,1,82.0,0,79.0,1,11,5.0,5,6,3.15,1,2,1,2,4,0,3,1,4,0,0,14,4.0,0,2,4.0,2,0,1,5,1,0,10,3,0,27,5,0,2,1,0,1,3,1,3,2,2,2,3,1,3,4,2,2,0,2,2,0,4,2,Pass,68.008286,B
1,21,6,2,2,0,5,3,11,41,9,9,8,9,8,8,8,9,9,9,4,4,5,3,4,6,2,1,1,9,0,2,1,2,2,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.3,945.0,0,1,818.0,1,80.0,0,0,3.0,3,5,2.66,0,3,0,3,3,1,3,1,1,0,8,5,5.0,0,0,2.0,7,4,1,5,0,3,5,2,4,107,0,1,0,1,0,1,1,2,2,0,2,1,2,3,3,0,2,2,2,0,2,0,2,4,Pass,58.756863,B
0,20,10,0,2,1,9,7,11,41,9,9,8,9,8,8,8,9,9,9,4,4,6,6,3,6,3,4,2,9,9,4,2,9,6,9,8,9,9,9,2,9,0,8,9,9,9,8,7,2.65,89.0,1,1,86.0,1,78.0,0,23,5.0,5,5,2.96,0,3,0,1,3,1,4,1,1,2,8,5,3.0,0,9,2.0,3,0,2,5,1,3,5,5,2,38,2,1,0,0,0,1,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,Pass,62.31057,B-
1,21,8,2,2,0,5,12,0,41,9,9,8,9,8,8,8,9,9,9,6,3,6,8,8,6,2,6,8,9,9,5,6,7,7,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.4,80.0,0,5,73.0,1,93.0,0,26,5.0,5,5,3.28,0,3,0,5,3,1,1,1,1,0,8,4,3.0,0,8,1.0,7,7,3,1,1,1,1,5,1,0,8,1,0,3,0,0,1,1,1,2,3,3,3,2,1,1,1,0,0,1,1,0,1,0,Pass,72.27946,A-
1,21,4,2,2,0,9,13,5,41,9,9,8,9,8,8,8,9,9,9,6,4,2,2,1,2,1,2,2,9,9,6,0,9,3,9,8,9,9,9,1,9,4,8,9,9,9,8,7,2.1,88.0,0,1,78.0,0,89.0,0,29,5.0,5,5,2.46,0,3,1,3,4,1,4,1,1,2,4,24,4.0,0,3,3.0,1,1,2,5,1,4,5,1,0,124,2,0,0,1,0,3,1,2,2,0,0,1,0,1,2,3,0,2,4,4,2,0,2,2,Pass,75.13942,B+
1,22,8,2,2,1,11,13,1,41,9,9,8,9,8,8,8,9,9,9,8,7,7,8,5,8,4,5,5,9,8,5,5,7,8,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.54,93.0,1,3,92.0,1,86.0,0,29,5.0,4,5,3.52,1,0,1,3,4,1,4,1,3,4,1,14,3.0,0,0,3.0,7,9,1,4,1,4,5,3,2,89,0,0,2,1,0,3,2,2,0,0,0,2,2,3,4,0,2,4,4,4,0,2,4,2,Fail,92.40081,B+
1,20,6,2,2,0,9,3,14,41,9,9,8,9,8,8,8,9,9,9,6,5,7,8,6,7,5,7,4,9,5,3,3,9,8,9,8,9,9,9,7,9,9,8,9,9,9,8,7,2.97,90.0,0,1,85.0,1,73.0,0,11,3.0,3,5,3.31,0,1,0,3,3,1,2,1,3,0,1,44,3.0,0,1,3.0,0,5,1,4,0,0,0,2,2,86,0,0,0,1,0,2,2,2,2,2,1,1,2,4,3,0,2,0,2,2,2,0,2,2,Pass,85.846214,B
1,21,7,3,1,2,3,3,3,41,9,9,8,9,8,8,8,9,9,9,5,4,6,7,2,4,2,5,2,9,5,4,1,9,7,9,8,9,9,9,4,9,4,8,9,9,9,8,7,2.79,88.0,0,3,74.0,0,75.0,0,23,5.0,4,5,2.81,0,3,0,3,4,1,4,1,1,2,3,5,4.0,0,9,3.0,2,3,1,5,0,3,11,1,2,27,6,0,2,1,0,3,1,1,1,0,2,2,2,1,3,2,0,2,4,3,2,2,2,4,Pass,62.738564,B
1,21,6,3,2,1,10,8,0,41,9,9,8,9,8,8,8,9,9,9,3,3,5,4,2,6,3,4,2,9,3,3,3,9,7,9,8,9,9,9,3,9,9,8,9,9,9,8,7,2.68,95.0,1,1,87.0,1,72.0,0,29,5.0,4,5,2.68,0,3,0,3,4,1,4,1,4,2,3,5,5.0,0,9,3.0,1,3,2,5,0,2,5,5,4,5,3,1,2,1,2,3,1,0,2,0,2,2,2,1,3,2,0,0,2,2,2,2,4,4,Pass,73.52704,A-
1,21,9,3,2,1,10,6,11,41,9,9,8,9,8,8,8,9,9,9,7,4,8,5,5,5,4,3,3,8,6,5,5,9,7,9,8,9,9,9,6,9,9,8,9,9,9,8,7,3.0,78.0,0,3,73.0,0,88.0,0,29,5.0,5,5,3.17,0,3,0,4,4,2,4,1,3,0,8,11,5.0,0,3,3.0,0,5,2,5,0,0,0,5,4,76,0,2,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,Pass,74.70839,A-
1,22,7,0,2,0,10,9,5,41,9,9,8,9,8,8,8,9,9,9,5,5,5,6,4,8,3,8,2,9,8,4,5,7,6,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.28,95.0,1,1,86.0,1,84.0,0,23,5.0,4,5,3.25,1,2,1,3,5,1,2,1,4,0,5,37,3.0,1,0,4.0,0,3,2,5,1,4,6,4,2,111,8,0,3,2,0,1,0,2,0,1,0,0,0,1,2,0,2,4,0,4,0,4,0,0,Pass,65.09837,B
1,21,5,0,2,1,9,9,0,41,9,9,8,9,8,8,8,9,9,9,5,5,5,2,3,6,4,4,2,9,2,2,1,9,6,9,8,9,9,9,4,9,9,8,9,9,9,8,7,2.5,93.0,0,1,76.0,0,92.82,0,29,4.0,4,5,2.9,0,3,0,3,4,1,4,1,3,2,0,3,3.0,0,2,3.0,2,0,3,3,0,4,10,2,2,86,2,0,4,1,0,3,2,2,2,0,2,1,2,1,3,2,2,4,4,2,2,2,4,4,Pass,93.47387,A-
1,21,7,2,2,1,0,8,11,10,10,9,8,9,8,8,8,9,9,9,7,6,6,4,4,7,2,6,2,9,5,6,5,6,5,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.12,80.0,0,3,68.0,1,77.0,0,23,5.0,4,5,3.21,1,2,0,3,4,1,3,1,1,2,0,6,5.0,0,0,4.0,7,5,1,3,0,4,10,4,3,117,6,0,0,2,0,3,2,2,2,0,2,0,2,4,2,4,2,0,2,4,0,4,2,2,Pass,78.88817,B
1,22,5,2,2,0,5,7,4,41,9,2,2,3,1,1,3,9,0,0,4,4,3,4,4,7,4,9,6,0,0,1,9,9,0,1,1,4,1,1,2,9,0,1,9,9,9,8,7,2.7,89.9,0,1,78.0,0,76.0,1,11,3.0,2,7,2.34,0,3,0,5,2,1,1,1,1,0,8,0,3.0,0,1,1.0,1,6,3,5,1,2,0,2,3,53,8,0,0,0,0,4,3,3,3,0,2,0,1,1,4,0,0,4,4,0,4,2,4,4,Pass,65.589584,C+
0,23,7,2,2,0,5,3,3,40,1,3,2,6,1,1,2,5,3,3,5,5,4,5,4,4,4,4,5,4,4,4,3,4,3,6,3,4,4,4,4,4,4,4,3,4,3,3,3,2.7,79.0,0,0,71.0,0,76.0,1,23,5.0,5,7,2.63,0,3,0,4,4,1,3,1,4,2,0,14,4.0,0,2,4.0,7,2,3,5,1,4,0,4,2,28,0,1,0,1,4,1,2,2,2,0,0,0,2,1,4,3,2,3,4,3,0,2,4,2,Pass,64.33828,B+
1,21,4,2,2,0,5,3,14,45,0,5,3,6,5,5,4,5,4,9,5,3,4,3,3,5,4,3,4,9,6,9,9,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2.7,86.0,1,1,80.0,0,57.0,1,0,1.0,1,7,2.54,0,3,0,5,1,1,0,1,4,4,8,4,2.0,0,8,3.0,7,5,1,3,1,3,10,5,4,51,8,0,0,0,0,1,2,2,0,1,2,2,0,3,0,2,0,0,0,4,0,0,0,0,Pass,68.016785,A-
0,22,8,3,2,1,5,6,3,41,10,9,5,4,4,5,5,5,5,7,5,6,6,5,4,5,4,4,4,4,4,3,4,5,5,5,4,5,3,3,3,4,5,4,4,5,4,2,3,2.79,80.0,0,3,75.0,0,80.0,1,23,2.0,3,7,2.79,0,3,0,3,4,0,2,0,3,4,6,39,2.0,0,0,3.0,2,0,3,1,0,0,1,5,4,117,1,2,2,4,0,0,0,0,0,0,0,0,0,2,4,4,4,4,2,3,2,4,4,4,Pass,57.283123,B+
1,22,6,2,2,1,9,8,10,10,4,6,4,8,6,5,8,9,9,9,8,8,7,7,8,8,9,9,7,9,9,8,8,9,8,8,3,8,9,7,8,9,9,8,9,9,9,8,7,3.3,77.0,0,3,61.0,0,88.0,1,23,5.0,5,7,3.48,0,3,0,2,3,0,3,1,1,2,8,5,4.0,0,2,3.0,2,6,1,4,1,2,5,1,2,94,5,0,0,0,0,1,2,2,2,0,0,0,0,2,3,0,2,4,2,1,0,1,1,4,Pass,3.7196088,B
1,24,108,2,2,0,5,6,2,41,10,4,3,5,4,3,3,4,3,5,5,4,3,4,5,4,4,3,4,5,5,4,6,4,5,4,4,4,3,3,4,3,4,4,1,3,1,2,1,2.3,70.0,0,1,75.0,0,69.0,1,23,4.0,4,7,2.59,1,2,0,3,3,1,3,0,3,0,0,0,4.0,0,9,2.0,1,3,1,5,0,1,11,4,4,53,0,0,0,0,0,1,2,2,3,2,0,2,0,2,4,0,0,2,0,3,0,3,3,4,Fail,83.396835,A-
1,22,4,2,2,0,9,6,17,41,9,5,3,3,3,1,3,9,9,9,6,2,2,2,4,4,9,9,4,1,9,3,9,9,4,6,5,9,9,9,9,9,9,8,9,9,9,8,7,2.7,84.0,0,1,73.0,0,76.0,1,23,4.0,3,7,2.59,0,3,1,2,3,1,3,1,3,0,8,5,4.0,0,5,3.0,1,0,2,3,0,4,0,4,2,104,1,0,0,2,0,1,0,2,2,0,2,2,2,3,2,0,0,2,2,3,0,2,4,2,Pass,65.34019,B
1,22,5,2,2,0,9,3,0,34,9,4,3,7,4,7,6,7,9,9,7,2,4,6,3,4,9,9,6,9,9,2,5,9,6,7,3,7,9,6,7,9,9,8,9,7,9,8,7,2.85,86.0,0,3,74.0,0,72.0,1,11,3.0,3,7,2.88,0,3,0,3,3,2,3,0,1,4,0,14,5.0,0,3,4.0,0,5,1,5,0,2,10,2,0,86,3,0,0,1,0,1,2,1,0,2,2,2,2,1,4,4,2,2,4,3,0,2,0,2,Pass,60.03495,A-
1,21,6,2,2,0,9,6,10,10,8,4,2,6,3,1,2,3,5,9,6,6,3,7,5,4,9,9,6,0,9,3,4,9,5,5,3,9,9,2,8,9,9,8,9,9,9,8,7,2.79,85.0,0,1,74.0,0,68.0,1,23,5.0,5,7,2.78,0,3,0,1,3,1,1,1,1,0,8,4,3.0,0,0,2.0,0,3,1,4,1,2,7,3,2,71,2,0,0,0,0,1,2,0,1,2,2,2,1,1,4,2,0,3,0,3,4,4,3,4,Pass,65.62771,A-
0,21,5,2,2,1,5,6,8,52,9,6,3,6,5,2,4,9,9,9,6,7,5,7,6,6,9,9,9,9,9,4,9,9,8,6,3,8,9,3,6,9,9,8,9,9,9,8,7,2.7,78.0,0,3,67.0,0,91.0,1,29,5.0,5,7,3.0,0,3,0,2,3,2,1,1,1,3,8,5,4.0,0,0,3.0,3,4,2,5,0,4,10,5,2,69,2,0,0,2,0,4,2,3,0,0,3,3,0,3,0,4,4,2,2,1,2,1,1,0,Pass,82.25519,D
1,21,13,2,2,1,5,13,16,1,9,3,4,3,0,1,2,9,9,9,5,5,2,5,3,4,9,9,4,9,9,2,2,9,2,6,1,4,9,1,3,9,9,8,9,9,9,8,7,2.53,71.0,0,1,85.0,0,85.0,1,23,5.0,2,7,2.53,1,2,1,3,1,0,3,0,3,2,8,5,5.0,0,9,1.0,7,0,2,5,0,4,7,4,0,102,6,0,2,1,0,1,2,1,2,0,3,3,3,3,2,0,0,0,2,3,0,0,2,2,Pass,99.677414,A-
1,23,24,0,2,0,5,10,5,41,10,6,2,3,0,1,0,9,9,9,3,3,4,6,3,1,9,9,2,2,9,1,9,9,2,2,1,9,9,2,3,9,9,8,9,9,9,8,7,1.98,89.0,0,1,89.0,0,69.0,1,19,3.0,3,7,2.41,1,2,0,1,3,1,3,1,3,0,0,5,4.0,0,6,1.0,7,0,3,3,0,1,0,5,0,102,9,0,0,0,0,4,1,1,1,2,0,2,0,3,0,0,0,4,2,2,4,4,4,4,Pass,73.315674,B+
1,20,5,2,2,0,5,6,5,10,4,9,8,9,8,8,8,9,9,9,2,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,1.92,80.0,0,3,55.0,0,76.0,0,23,4.0,4,1,1.93,0,3,0,3,2,1,4,1,3,2,1,15,4.0,0,0,3.0,1,6,3,5,1,2,0,3,0,45,2,0,0,2,1,4,2,0,2,0,0,0,2,3,3,4,2,4,4,2,2,2,4,2,Pass,80.27957,B
1,19,6,2,2,0,5,3,14,10,1,9,8,9,8,8,8,9,9,9,7,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.2,96.0,1,1,75.0,0,78.0,0,23,5.0,5,1,2.2,0,3,0,2,5,2,2,1,2,2,2,37,5.0,0,3,4.0,0,5,0,5,1,2,5,5,0,55,1,0,0,0,0,3,0,0,2,2,0,0,0,4,2,0,0,2,0,1,2,1,0,0,Pass,99.9284,B-
1,18,5,3,2,0,5,3,0,10,10,9,8,9,8,8,8,9,9,9,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,1.97,93.0,0,1,794.0,0,84.0,0,11,3.0,3,1,1.97,0,3,0,4,3,1,4,1,4,4,8,4,5.0,0,3,4.0,0,6,2,4,1,4,10,4,4,64,3,2,2,0,2,4,2,2,1,2,2,0,2,1,4,0,0,2,2,1,2,4,4,2,Pass,73.61471,A-
1,18,6,0,2,1,5,8,5,20,9,9,8,9,8,8,8,9,9,9,6,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.51,96.0,0,1,97.0,1,90.0,0,23,5.0,5,1,3.51,1,0,0,2,5,0,4,1,1,0,8,5,4.0,0,5,3.0,0,4,2,5,0,4,5,2,2,91,0,0,0,2,0,1,0,1,2,0,1,3,0,1,1,0,0,2,0,4,0,0,2,2,Pass,73.33609,B
1,18,4,0,2,0,10,9,5,19,9,9,8,9,8,8,8,9,9,9,7,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.64,96.0,0,1,98.0,0,91.0,0,23,5.0,5,1,3.64,1,0,0,2,4,1,4,1,1,2,8,5,2.0,0,6,3.0,0,0,1,4,1,1,10,5,2,69,9,1,2,1,0,1,2,2,3,0,2,2,0,3,1,2,0,4,2,1,0,2,0,3,Pass,65.43739,B
0,20,6,4,2,1,3,6,1,28,9,9,8,9,8,8,8,9,9,9,7,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.64,95.0,0,3,95.0,0,89.0,0,11,4.0,4,1,3.64,0,3,0,4,3,1,4,1,3,4,4,33,4.0,0,2,4.0,7,3,3,4,0,4,10,4,2,61,1,2,2,1,0,3,0,2,0,2,2,2,0,1,1,3,4,3,4,3,0,2,4,4,Pass,89.61759,A
1,19,5,2,1,2,11,3,2,10,9,9,8,9,8,8,8,9,9,9,6,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.4,93.0,0,1,68.0,0,78.0,0,25,5.0,5,1,2.4,0,3,0,4,3,1,0,1,3,2,3,37,2.0,0,0,3.0,7,4,2,5,0,4,1,5,1,7,1,0,0,1,0,3,2,2,2,2,2,2,2,4,4,2,4,3,0,2,2,2,2,2,Pass,70.05125,B
1,19,7,2,2,1,3,8,0,30,9,9,8,9,8,8,8,9,9,9,4,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,1.9,91.0,0,3,83.0,0,85.0,0,23,3.0,4,1,1.9,0,3,0,3,2,1,2,1,4,0,2,4,5.0,0,3,1.0,0,6,2,2,0,1,11,1,4,98,1,2,0,2,0,4,2,2,1,0,0,1,2,1,0,0,2,0,0,2,4,2,4,2,Pass,67.88891,B+
1,19,4,3,2,0,5,6,14,36,9,9,8,9,8,8,8,9,9,9,6,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.71,91.0,0,1,99.0,0,85.0,0,11,5.0,5,1,3.71,1,0,0,3,4,1,4,1,1,4,2,5,5.0,0,3,5.0,1,3,3,3,1,2,5,1,4,91,0,0,0,1,0,2,2,2,2,0,2,0,0,4,4,3,0,0,2,3,0,4,4,4,Pass,65.63394,B+
1,20,5,2,2,0,5,3,14,41,9,9,8,9,8,8,8,9,9,9,5,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.77,87.0,0,3,83.0,0,87.0,0,29,5.0,4,1,2.77,0,3,0,3,3,0,4,1,2,0,8,5,4.0,0,1,3.0,0,5,3,5,0,1,5,3,3,102,4,1,0,4,2,3,3,3,3,2,2,1,2,2,2,4,4,2,0,2,2,2,4,3,Pass,66.97745,A-
1,19,4,2,2,0,5,3,5,41,11,4,4,4,4,4,4,4,4,4,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,2.86,86.0,1,3,97.7,1,81.0,0,23,5.0,5,1,2.86,0,3,1,5,1,0,3,0,3,0,8,0,4.0,0,9,1.0,7,9,2,5,0,4,7,5,4,53,8,2,0,1,0,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,Pass,67.486984,C+
0,20,6,2,2,0,3,3,14,54,9,9,8,9,8,8,8,9,9,9,7,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,3.13,94.0,1,1,80.0,0,77.0,0,29,3.0,2,1,3.13,0,3,0,4,3,1,4,1,2,3,5,14,3.0,0,5,2.0,7,3,1,5,1,2,0,5,0,69,2,2,2,2,0,4,2,2,0,1,0,1,0,0,3,0,2,0,4,2,2,0,2,0,Pass,87.96119,B+
1,20,6,4,2,0,10,3,14,41,8,9,8,9,8,8,8,9,9,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.18,90.0,1,1,83.0,0,77.0,0,11,5.0,4,1,2.18,0,3,0,4,4,1,2,1,2,0,2,49,4.0,0,2,4.0,7,3,2,3,1,2,5,3,2,53,8,0,0,2,0,1,1,2,2,0,0,0,2,1,1,0,0,2,2,2,0,0,2,4,Pass,49.836082,A
1,18,5,1,2,1,9,3,11,3,1,9,8,9,8,8,8,9,9,9,5,3,5,9,2,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.7,94.0,0,1,88.0,1,82.0,0,11,2.0,2,3,2.7,0,3,1,4,2,1,4,0,3,4,0,4,4.0,0,3,2.0,0,3,1,5,0,0,5,3,0,53,2,0,2,2,0,4,2,2,2,0,0,2,2,1,3,0,2,2,4,4,2,2,4,2,Pass,81.108154,B
1,19,6,3,2,0,3,6,5,15,9,9,8,9,8,8,8,9,9,9,6,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,9,8,9,9,9,8,7,2.9,94.0,0,3,1010.0,1,80.0,0,23,4.0,4,1,2.9,0,3,0,5,3,1,4,1,4,2,0,5,4.0,0,3,3.0,0,4,2,5,1,2,5,2,2,124,2,0,4,1,2,2,2,0,0,0,0,0,1,4,4,4,2,3,3,0,4,0,0,2,Pass,84.31599,B
